ev_id,Aircraft_Key,crew_no,crew_category,crew_age,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_tox_perf,pc_profession,bfr,bfr_date,ft_as_of,pilot_flying
20191006X33854,1,4,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20191006X95852,1,1,PLT,70.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2017/11/6 00:00:00,0.0,
20191007X04618,1,1,PLT,60.0,CL3,4.0,2018/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/17 00:00:00,0.0,
20191007X04618,1,2,PLT,29.0,CL1,4.0,2017/6/9 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/4/3 00:00:00,0.0,
20191007X22236,1,1,PLT,68.0,SPRT,4.0,2012/6/19 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2019/10/4 00:00:00,0.0,
20191007X23255,1,1,FLTI,38.0,CL2,4.0,2019/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/12/3 00:00:00,0.0,
20191007X23255,1,2,DSTU,25.0,CL1,4.0,2019/6/27 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191007X44410,1,1,PLT,25.0,CL1,4.0,2019/5/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191007X51728,1,1,PLT,49.0,CL2,4.0,2019/7/11 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/3/6 00:00:00,0.0,
20191007X94806,1,1,PLT,74.0,CL2,4.0,2018/10/15 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/4/6 00:00:00,0.0,
20191007X94806,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191007X94806,1,3,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191007X94806,1,4,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191007X94806,1,5,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191008X32741,1,1,PLT,44.0,CL2,4.0,2019/2/14 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/4/16 00:00:00,0.0,
20191008X64226,1,1,PLT,50.0,CL3,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191008X73025,1,1,PLT,82.0,CL3,4.0,2017/12/15 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191008X95051,1,1,PLT,57.0,CL1,4.0,2019/7/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/8/3 00:00:00,0.0,
20191008X95051,1,2,CPLT,37.0,CL1,4.0,2019/2/20 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/9/26 00:00:00,0.0,
20191009X72523,1,1,PLT,74.0,NONE,4.0,2003/9/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191010X03615,1,1,PLT,57.0,CL1,4.0,2019/7/26 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/8/30 00:00:00,0.0,
20191010X24754,1,1,PLT,37.0,CL1,4.0,2017/12/15 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191010X24754,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191010X74218,1,1,PLT,27.0,CL2,4.0,2018/2/14 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/5 00:00:00,0.0,
20191010X74218,1,2,FLTI,26.0,CL1,4.0,2019/12/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191011X05917,1,1,PLT,65.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2019/4/23 00:00:00,0.0,
20191011X11255,1,1,DSTU,51.0,NONE,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191011X12800,1,1,DSTU,81.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191011X12800,1,2,FLTI,70.0,CL2,4.0,2018/12/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/3/18 00:00:00,0.0,
20191011X13518,1,1,PLT,73.0,CL2,4.0,2019/9/30 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191011X24943,1,1,PLT,63.0,NONE,4.0,1985/12/12 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008/1/8 00:00:00,0.0,
20191011X30425,1,1,PLT,66.0,BASC,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2019/9/15 00:00:00,0.0,UNKNOWN
MUST WEAR CORRECTIVE LENSES FOR NEAR AND DISTANT VISION.,,1,U,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191011X32326,1,1,PLT,84.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2018/8/14 00:00:00,0.0,
20191012X05840,1,1,PLT,61.0,CL3,4.0,2018/10/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/4/17 00:00:00,0.0,
1,5,5,UNKNOWN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191012X90206,1,1,PLT,20.0,CL3,4.0,2017/7/12 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/6/20 00:00:00,0.0,
20191013X12218,1,1,PLT,46.0,CL3,4.0,2018/10/20 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/6/22 00:00:00,0.0,
20191013X12218,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191014X65341,1,1,PLT,44.0,CL3,4.0,2018/1/25 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/5/25 00:00:00,0.0,
20191014X65341,1,2,KPLT,21.0,CL3,4.0,2019/8/20 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/7/20 00:00:00,0.0,
20191014X71207,1,1,PLT,65.0,CL2,4.0,2018/12/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/4/1 00:00:00,0.0,
20191014X71247,1,1,PLT,41.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2017/11/19 00:00:00,0.0,
20191014X71420,1,1,PLT,48.0,CL2,4.0,2019/1/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/7/12 00:00:00,0.0,
20191014X71504,1,1,PLT,69.0,CL3,4.0,2017/11/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/10/19 00:00:00,0.0,
20191014X71714,1,1,PLT,58.0,CL1,4.0,2019/7/18 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/6/25 00:00:00,0.0,
20191015X24741,1,1,PLT,58.0,CL3,4.0,2018/4/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/12/19 00:00:00,0.0,
20191015X44008,1,1,PLT,67.0,CL2,4.0,2019/7/11 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191015X55607,1,1,DSTU,47.0,CL3,4.0,2019/5/30 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191015X55801,1,1,PLT,72.0,BASC,4.0,2019/7/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/7/10 00:00:00,0.0,
20191015X65228,1,1,PLT,57.0,CL2,4.0,2019/9/30 00:00:00,UNKNOWN,N,UNK,UNKNOWN,2008-01-01,0.0,
20191015X65516,1,1,PLT,66.0,CL3,4.0,2018/7/24 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2019/2/28 00:00:00,0.0,
20191016X21654,1,1,PLT,50.0,CL3,4.0,2018/12/20 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/15 00:00:00,0.0,
20191016X40511,1,1,PLT,57.0,CL3,4.0,2019/3/4 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/11/27 00:00:00,0.0,
20191017X22012,1,1,PLT,36.0,CL3,4.0,2019/7/17 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/1/22 00:00:00,0.0,
20191017X22012,1,2,FLTI,63.0,CL2,4.0,2019/3/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/4/13 00:00:00,0.0,
20191017X25647,1,1,PLT,57.0,CL2,4.0,2018/5/7 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/7 00:00:00,0.0,
20191017X50324,1,1,PLT,65.0,SPRT,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2019/10/2 00:00:00,0.0,
20191018X02019,1,1,PLT,56.0,CL1,4.0,2019/6/25 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191018X02019,1,2,CPLT,39.0,CL1,4.0,2019/4/24 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191018X02019,1,3,CABN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191018X04535,1,1,PLT,79.0,CL2,4.0,2018/10/29 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/2/13 00:00:00,0.0,UNKNOWN
MUST WEAR CORR LENSES & POSSESS GLASSES FOR NEAR & INTRM VISION.,,1,5,5.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191018X20936,1,1,PLT,65.0,CL2,4.0,2018/12/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/2/11 00:00:00,0.0,
20191018X35916,1,1,FLTI,35.0,CL2,4.0,2019/1/25 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/3/6 00:00:00,0.0,
20191018X35916,1,2,PLT,20.0,CL2,4.0,2019/2/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191018X41633,1,1,PLT,47.0,BASC,4.0,2019/4/23 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/30 00:00:00,0.0,
20191018X65951,1,1,PLT,54.0,CL2,4.0,2019/2/19 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2018/3/1 00:00:00,0.0,
20191018X73851,1,1,PLT,65.0,CL3,4.0,2010/10/4 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191018X95836,1,1,PLT,65.0,CL3,4.0,2011/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/10/9 00:00:00,0.0,
20191019X04853,1,1,PLT,55.0,CL2,4.0,2019/9/11 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/5/19 00:00:00,0.0,UNKNOWN
,,1,N,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191019X10346,1,1,PLT,49.0,BASC,4.0,2017/7/13 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/16 00:00:00,0.0,
20191019X90834,1,1,PLT,30.0,CL3,4.0,2008-01-01,UNKNOWN,N,YES,UNKNOWN,2018/4/2 00:00:00,0.0,
20191020X10854,1,1,PLT,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20191020X24101,1,1,PLT,65.0,CL3,4.0,2019/3/7 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191020X24101,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20191020X50853,1,1,PLT,18.0,CL3,4.0,2019/6/19 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/2/15 00:00:00,0.0,
20191020X50853,1,2,FLTI,21.0,CL1,4.0,2019/5/13 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/2/18 00:00:00,0.0,
20191020X53853,1,1,PLT,53.0,BASC,4.0,2018/9/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/9/14 00:00:00,0.0,
20191021X13706,1,1,PLT,72.0,CL3,4.0,2017/12/13 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191021X15311,1,1,PLT,58.0,CL1,4.0,2019/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191021X25252,1,1,PLT,76.0,CL3,4.0,2019/1/17 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/3/22 00:00:00,0.0,
:00,2020/9/26 08:42:09,,UNKNOWN,53.0,1,4.0,4,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191021X62154,1,1,PLT,66.0,CL1,4.0,2019/9/5 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/10/1 00:00:00,0.0,
20191021X62154,1,2,CPLT,63.0,UNK,4.0,2008-01-01,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191021X74218,1,1,PLT,70.0,CL2,4.0,2017/9/7 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191022X04218,1,1,PLT,70.0,CL3,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191022X21222,1,1,PLT,32.0,CL3,4.0,2019/6/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/9/22 00:00:00,0.0,
20191023X03800,1,1,PLT,22.0,CL1,4.0,2019/3/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/7/25 00:00:00,0.0,
20191023X05941,1,1,PLT,43.0,CL2,4.0,2019/5/24 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/2/14 00:00:00,0.0,
20191023X23030,1,1,PLT,49.0,CL2,4.0,2019/5/24 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191023X23030,2,1,PLT,64.0,CL2,4.0,2019/5/29 00:00:00,UNKNOWN,UNKNOWN,YES,UNKNOWN,2019/8/14 00:00:00,0.0,
20191023X31824,1,1,PLT,53.0,CL1,4.0,2019/1/2 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191023X31849,1,1,PLT,64.0,CL3,4.0,2013/8/26 00:00:00,UNKNOWN,N,NO,UNKNOWN,2014/8/13 00:00:00,0.0,
20191023X53135,1,1,PLT,75.0,CL3,4.0,2018/9/5 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/7/30 00:00:00,0.0,
20191023X53135,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191024X15601,1,1,PLT,45.0,CL3,4.0,2018/10/31 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/4/27 00:00:00,0.0,
20191024X25548,1,1,DSTU,24.0,CL1,4.0,2019/5/14 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191024X72231,1,1,DSTU,18.0,CL3,4.0,2017/5/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191024X80514,1,1,PLT,70.0,CL1,4.0,2018/5/4 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191025X20514,1,1,PLT,20.0,CL2,4.0,2017/10/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191025X21150,1,1,PLT,51.0,CL3,4.0,2018/4/13 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/4/13 00:00:00,0.0,
20191025X65223,1,1,PLT,52.0,CL3,4.0,2017/8/17 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191026X22107,1,1,PLT,57.0,BASC,4.0,2018/8/10 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2018/3/1 00:00:00,0.0,
20191026X64750,1,1,PLT,20.0,CL1,4.0,2018/5/16 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/24 00:00:00,0.0,
20191027X84541,1,1,PLT,80.0,CL3,4.0,2019/3/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,
20191027X84759,1,1,PLT,48.0,CL3,4.0,2019/2/18 00:00:00,UNKNOWN,N,NO,UNKNOWN,2016/9/15 00:00:00,0.0,
20191028X10747,1,1,PLT,78.0,CL3,4.0,2018/10/2 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/5/2 00:00:00,0.0,
20191029X22722,1,1,PLT,74.0,CL2,4.0,2019/4/3 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2019/1/17 00:00:00,0.0,
20191030X10836,1,1,PLT,65.0,CL2,4.0,2018/2/26 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/21 00:00:00,0.0,UNKNOWN
20191030X52912,1,1,PLT,59.0,CL3,4.0,2018/4/18 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2018/4/28 00:00:00,0.0,
20191030X52912,1,2,PASS,60.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191030X64711,1,1,PLT,41.0,CL1,4.0,2019/5/16 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/10/12 00:00:00,0.0,
20191030X64711,1,2,CPLT,28.0,CL1,4.0,2018/11/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/1/25 00:00:00,0.0,
20191031X04119,1,1,PLT,72.0,BASC,4.0,2019/3/26 00:00:00,UNKNOWN,Y,YES,UNKNOWN,2008-01-01,0.0,
20191031X14200,1,1,PLT,49.0,CL3,4.0,2013/11/13 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191031X24146,1,1,PLT,73.0,CL3,4.0,2019/2/2 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2019/10/4 00:00:00,0.0,
20191031X24146,1,2,PASS,50.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,NO,UNKNOWN,2008-01-01,0.0,
20191031X31506,1,1,PLT,54.0,CL2,4.0,2018/10/11 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/11/10 00:00:00,0.0,
20191031X31506,1,2,PASS,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191031X64722,1,1,PLT,25.0,CL3,4.0,2015/11/16 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191031X64722,1,2,PASS,23.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191031X84231,1,1,PLT,71.0,CL3,4.0,2019/2/5 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/10/23 00:00:00,0.0,
20191031X84359,1,1,DSTU,53.0,CL3,4.0,2019/4/15 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,UNKNOWN
CARRYING PASSENGERS IS PROHIBITED.,,1,3,3.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191102X73517,1,1,PLT,52.0,BASC,4.0,2015/2/26 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/6/8 00:00:00,0.0,
20191102X74138,1,1,PLT,48.0,CL1,4.0,2019/5/13 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/2/11 00:00:00,0.0,
20191102X80415,1,1,PLT,59.0,CL2,4.0,2019/10/25 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2018/12/6 00:00:00,0.0,
20191103X05342,1,1,PLT,69.0,SPRT,4.0,1986/1/9 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/7/22 00:00:00,0.0,
20191104X32212,1,1,PLT,68.0,CL2,4.0,2019/2/12 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/8/29 00:00:00,0.0,
20191104X32212,2,1,PLT,68.0,CL3,4.0,2018/5/14 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/1/12 00:00:00,0.0,
20191104X50805,1,1,PLT,63.0,SPRT,4.0,2008-01-01,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191104X60116,1,1,PLT,54.0,CL3,4.0,2018/5/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191104X60648,1,1,PLT,70.0,CL3,4.0,2010/1/15 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/8/1 00:00:00,0.0,
20191104X61204,1,1,PLT,66.0,BASC,4.0,2019/7/30 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/8/24 00:00:00,0.0,
20191104X62255,1,1,PLT,27.0,CL1,4.0,2019/10/22 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/2/28 00:00:00,0.0,
20191104X62255,1,2,PRPS,26.0,CL1,4.0,2019/10/10 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/9/5 00:00:00,0.0,
20191104X71357,1,1,PLT,74.0,CL3,4.0,2018/11/1 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191105X00542,1,1,PLT,62.0,CL3,4.0,2019/8/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191105X00542,1,2,PRPS,53.0,CL2,4.0,2021/3/1 00:00:00,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,
20191105X13431,1,1,PLT,57.0,CL3,4.0,2018/7/6 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/9/14 00:00:00,0.0,
20191105X13431,1,2,PLT,70.0,CL3,4.0,2019/8/12 00:00:00,UNKNOWN,N,NO,UNKNOWN,2017/8/20 00:00:00,0.0,UNKNOWN
ISSUED ON BASIS OF AND VALID ONLY WHEN ACCOMPANIED BY CANADA PILOT LICENSE NUMBER(S.,,,UNKNOWN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
ALL LIMITATIONS AND RESTRICTIONS ON THE CANADA PILOT LICENSE APPLY.,,,UNKNOWN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
MUST HAVE AVAILABLE GLASSES.,,1,5,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191106X94258,1,1,PLT,70.0,NONE,4.0,2008-01-01,UNKNOWN,N,NO,UNKNOWN,2019/10/8 00:00:00,0.0,
20191107X13434,1,1,PLT,72.0,BASC,4.0,2019/6/10 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/10/10 00:00:00,0.0,UNKNOWN
NOT VALID FOR ANY CLASS AFTER 08/31/2018.,,1,4,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191107X55010,1,1,PLT,49.0,CL3,4.0,2018/5/31 00:00:00,UNKNOWN,Y,NO,UNKNOWN,2008-01-01,0.0,
20191108X21802,1,1,PLT,32.0,CL1,4.0,2008-01-01,UNKNOWN,UNKNOWN,YES,UNKNOWN,2019/5/25 00:00:00,0.0,
20191108X21802,1,2,CPLT,30.0,CL1,4.0,2008-01-01,UNKNOWN,UNKNOWN,YES,UNKNOWN,2018/11/1 00:00:00,0.0,
20191108X35515,1,1,PLT,52.0,CL3,4.0,2019/3/28 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/10/15 00:00:00,0.0,
20191108X95652,1,1,PLT,66.0,BASC,4.0,2018/8/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/9/7 00:00:00,0.0,
20191109X11440,1,1,PLT,32.0,CL1,4.0,2019/8/20 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/7 00:00:00,0.0,
20191109X41322,1,1,PLT,70.0,CL3,4.0,2018/1/11 00:00:00,UNKNOWN,N,NO,UNKNOWN,2018/9/10 00:00:00,0.0,
20191111X00550,1,1,PLT,53.0,CL2,4.0,2019/8/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/4/18 00:00:00,0.0,
20191111X00550,1,2,CPLT,53.0,CL3,4.0,2015/1/1 00:00:00,UNKNOWN,N,YES,UNKNOWN,2008-01-01,0.0,UNKNOWN
NOT VALID FOR ANY CLASS AFTER 01/31/2016.,,,UNKNOWN,53.0,UNKNOWN,4.0,2008-01-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2008-01-01,0.0,UNKNOWN
20191111X02542,1,1,PLT,43.0,CL1,4.0,2019/9/9 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/9/19 00:00:00,0.0,
20191111X02542,1,2,CPLT,35.0,CL1,4.0,2019/7/8 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/5/13 00:00:00,0.0,
20191111X71326,1,1,PLT,48.0,CL2,4.0,2019/5/24 00:00:00,UNKNOWN,N,YES,UNKNOWN,2018/10/15 00:00:00,0.0,
20191111X71326,1,2,PRPS,53.0,CL2,4.0,2008-01-01,UNKNOWN,UNKNOWN,YES,UNKNOWN,2008-01-01,0.0,
20191111X84900,1,1,PLT,44.0,CL2,4.0,2018/7/27 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/10/17 00:00:00,0.0,
20191111X91004,1,1,PLT,53.0,CL2,4.0,2019/3/19 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/10/1 00:00:00,0.0,
20191111X91036,1,1,PLT,50.0,CL2,4.0,2019/5/14 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/7/23 00:00:00,0.0,
20191112X03916,1,1,DSTU,19.0,CL1,4.0,2019/7/1 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191112X15408,1,1,PLT,64.0,CL3,4.0,2019/7/29 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/5/6 00:00:00,0.0,
20191112X40210,1,1,PLT,33.0,CL3,4.0,2016/5/9 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/8/23 00:00:00,0.0,
20191113X45317,1,1,PLT,24.0,CL1,4.0,2019/1/10 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/3/22 00:00:00,0.0,
20191113X45317,1,2,DSTU,53.0,CL3,4.0,2019/1/22 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
20191113X45317,2,1,PLT,57.0,CL1,4.0,2019/9/12 00:00:00,UNKNOWN,UNKNOWN,NO,UNKNOWN,2008-01-01,0.0,
20191113X90121,1,1,PLT,23.0,CL1,4.0,2019/10/14 00:00:00,UNKNOWN,N,NO,UNKNOWN,2019/9/30 00:00:00,0.0,
20191113X91346,1,1,PLT,72.0,CL1,4.0,2019/6/13 00:00:00,UNKNOWN,N,YES,UNKNOWN,2019/8/30 00:00:00,0.0,
20191114X14335,1,1,PLT,24.0,CL1,4.0,2019/10/31 00:00:00,UNKNOWN,N,NO,UNKNOWN,2008-01-01,0.0,
